CMPD_CHEMBLID,MOLWEIGHT,ALOGP,PSA,CANONICAL_SMILES,IC50,STANDARD_UNITS,ASSAY_ORGANISM,PUBMED_ID
CHEMBL2325898,378.43,.95,114.76,O=C(N[C@H](C1CC1)C(=O)N2CC[C@@H](C2)C#N)c3c[nH]c4ncc(nc34)C5CC5,.5,nM,Homo sapiens,23214979
CHEMBL1923579,476.55,4.59,78.16,COc1ccccc1c2ccc3cnc(Nc4ccc(N5CCN(C[C@H](C)O)CC5)c(F)c4)nn23,.5,nM,Homo sapiens,22041060
CHEMBL584944,377.42,3.56,94.02,CCC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,.5,nM,,19857967
CHEMBL1923594,458.56,4.35,87.81,COc1ccc(cn1)c2ccc3cnc(Nc4ccc(cc4)C5CCN(C[C@H](C)O)CC5)nn23,.5,nM,Homo sapiens,22041060
CHEMBL1923570,346.38,4.42,60.68,COc1ccc(Nc2ncc3ccc(c4ccccc4OC)n3n2)cc1,.5,nM,Homo sapiens,22041060
CHEMBL1934343,504.6,3.52,131.07,CS(=O)(=O)c1cccc(c1)c2ccc3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23,.52,nM,Homo sapiens,22169263
CHEMBL1923577,458.56,4.39,78.16,COc1ccccc1c2ccc3cnc(Nc4cccc(c4)N5CCN(C[C@H](C)O)CC5)nn23,.54,nM,Homo sapiens,22041060
CHEMBL1934335,456.54,3.98,97.78,COc1ccccc1c2ccc3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23,.6,nM,Homo sapiens,22169263
CHEMBL570217,377.42,3.42,94.02,CC(C)[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,.6,nM,,19857967
CHEMBL2325896,364.4,.63,114.76,O=C(N[C@H](C1CC1)C(=O)N2CC(C2)C#N)c3c[nH]c4ncc(nc34)C5CC5,.6,nM,Homo sapiens,23214979
CHEMBL1923593,457.57,4.96,74.92,COc1ccccc1c2ccc3cnc(Nc4ccc(cc4)C5CCN(C[C@H](C)O)CC5)nn23,.6,nM,Homo sapiens,22041060
CHEMBL3126346,401.25,2.95,87.14,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c4C(=O)NC=Cc24)c(Cl)c1,.6,nM,Homo sapiens,24582987
CHEMBL221959,312.37,1.51,88.91,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,.6,nM,Homo sapiens,25369270
CHEMBL1682386,450.92,3.91,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccc(Cl)cc5)n[nH]1,.6,nM,,21282055
CHEMBL569966,363.39,3.1,94.02,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,.6,nM,,19857967
CHEMBL1934337,561.7,3.84,143.1,CC(C)(C)NS(=O)(=O)c1cccc(c1)c2ccc3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23,.64,nM,Homo sapiens,22169263
CHEMBL2062807,511.62,3.23,130.49,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23,.64,nM,Homo sapiens,22594690
CHEMBL2062809,461.58,4.43,87.97,CN1CCC(CC1)c2cccc(Nc3nc4c(cccn4n3)c5ccc(cc5)S(=O)(=O)C)c2,.7,nM,Homo sapiens,22594690
CHEMBL1789941,306.37,2.88,83.18,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,.7,nM,Homo sapiens,24461299
CHEMBL1934338,457.53,3.37,110.67,COc1ccc(cn1)c2ccc3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23,.77,nM,Homo sapiens,22169263
CHEMBL2325895,380.44,1.27,114.76,CC(C)(C)[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CC(C4)C#N,.8,nM,Homo sapiens,23214979
CHEMBL2325895,380.44,1.27,114.76,CC(C)(C)[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CC(C4)C#N,.8,nM,Homo sapiens,23540648
CHEMBL2376040,464.47,1.01,142.45,COc1cc(cc(OC)c1OC)c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C4)C#N)c3n2,.8,nM,Homo sapiens,23540648
CHEMBL1835153,441.41,2.89,135.6,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c3c4ccc(cc4[nH]c13)c5cnc(N)nc5,.8,nM,,21942426
CHEMBL3126341,375.18,3.39,66.91,Fc1cc(Cl)c(Nc2nc3ccncc3c4C(=O)NC=Cc24)c(Cl)c1,.8,nM,Homo sapiens,24582987
CHEMBL1923576,414.5,4.55,57.93,COc1ccccc1c2ccc3cnc(Nc4cccc(c4)N5CCN(C)CC5)nn23,.8,nM,Homo sapiens,22041060
CHEMBL2062802,449.53,3.59,97.21,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(c4)N5CCOCC5)nc23,.8,nM,Homo sapiens,22594690
CHEMBL3126352,358.73,2.93,66.91,Fc1cc(F)c(Nc2nc3ccncc3c4C(=O)NC=Cc24)c(Cl)c1,.9,nM,Homo sapiens,24582987
CHEMBL1682384,434.47,3.45,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccc(F)cc5)n[nH]1,.9,nM,,21282055
CHEMBL2062803,449.53,3.59,97.21,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4ccc(cc4)N5CCOCC5)nc23,.9,nM,Homo sapiens,22594690
CHEMBL2208035,458.51,2.49,108.47,O=C(Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2)[C@H]5CCC(=O)N5,.9,nM,,23127890
CHEMBL1923592,534.67,4.09,111.45,C[C@H](O)CN1CCC(CC1)c2ccc(Nc3ncc4ccc(c5ccccc5N(C)S(=O)(=O)C)n4n3)cc2,.9,nM,Homo sapiens,22041060
CHEMBL2376154,488.93,2.48,132.58,Cn1nc(c2cnc3[nH]cc(C(=O)N[C@H](C4CC4)C(=O)N5CC(C5)C#N)c3n2)c6ccc(Cl)cc16,1.1,nM,Homo sapiens,23540648
CHEMBL1923582,526.05,4.35,94.46,CN(c1ccccc1c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nn23)S(=O)(=O)C,1.1,nM,Homo sapiens,22041060
CHEMBL1682382,430.51,3.73,94.45,Cc1ccc(CC(=O)N2CCN(CC2)c3nc(Nc4cc(C)[nH]n4)c5cccn5n3)cc1,1.1,nM,,21282055
CHEMBL1682380,480.54,2.74,136.97,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)c5ccccc5S(=O)(=O)C)n[nH]1,1.1,nM,,21282055
CHEMBL2062808,532.66,3.7,100.44,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(c4)N5CCC(CC5)N6CCOCC6)nc23,1.1,nM,Homo sapiens,22594690
CHEMBL1923569,535.66,3.52,114.69,C[C@H](O)CN1CCN(CC1)c2ccc(Nc3ncc4ccc(c5ccccc5N(C)S(=O)(=O)C)n4n3)cc2,1.14,nM,Homo sapiens,22041060
CHEMBL1923587,554.11,5.07,103.25,CN1CCN(CC1)c2ccc(Nc3ncc4ccc(c5cccc(c5)S(=O)(=O)NC(C)(C)C)n4n3)cc2Cl,1.2,nM,Homo sapiens,22041060
CHEMBL1682385,446.5,3.23,103.68,COc1ccc(CC(=O)N2CCN(CC2)c3nc(Nc4cc(C)[nH]n4)c5cccn5n3)cc1,1.2,nM,,21282055
CHEMBL2062810,490.62,4.59,91.22,CC(C)S(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(c4)N5CCN(C)CC5)nc23,1.27,nM,Homo sapiens,22594690
CHEMBL2062801,442.51,3.27,127.26,CS(=O)(=O)c1ccc(Nc2nc3c(cccn3n2)c4ccc(cc4)S(=O)(=O)C)cc1,1.3,nM,Homo sapiens,22594690
CHEMBL2376155,504.97,3.12,132.58,Cn1nc(c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C4)C#N)C(C)(C)C)c3n2)c5ccc(Cl)cc15,1.3,nM,Homo sapiens,23540648
CHEMBL2062529,545.7,3.97,94.46,CN1CCN(CC1)C2CCN(CC2)c3cccc(Nc4nc5c(cccn5n4)c6ccc(cc6)S(=O)(=O)C)c3,1.4,nM,Homo sapiens,22594690
CHEMBL569012,351.79,2.66,94.02,Nc1nn2cccnc2c1c3cc(NCc4ccc(Cl)cc4)ncn3,1.4,nM,,19857967
CHEMBL2062798,394.45,3.72,93.97,COc1cccc(Nc2nc3c(cccn3n2)c4ccc(cc4)S(=O)(=O)C)c1,1.4,nM,Homo sapiens,22594690
CHEMBL568816,331.37,2.37,94.02,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,1.4,nM,,19857967
CHEMBL570686,335.34,2.2,94.02,Nc1nn2cccnc2c1c3cc(NCc4ccc(F)cc4)ncn3,1.5,nM,,19857967
CHEMBL2062796,364.42,3.74,84.74,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4ccccc4)nc23,1.5,nM,Homo sapiens,22594690
CHEMBL1921819,562.73,4.82,120.23,C[C@H](O)CN1CCC(CC1)c2ccc(Nc3ncc4ccc(c5cccc(c5)S(=O)(=O)NC(C)(C)C)n4n3)cc2,1.5,nM,Homo sapiens,22041060
CHEMBL221959,312.37,1.51,88.91,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,1.6,nM,,21105711
CHEMBL1821735,491.61,3.68,94.46,CN(c1ccccc1c2ccc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nn23)S(=O)(=O)C,1.6,nM,Homo sapiens,22041060
CHEMBL2208032,418.49,2.56,105.4,C[C@@H](N)C(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,1.7,nM,,23127890
CHEMBL1615027,482.49,3.36,103.68,COc1cc(F)c(CC(=O)N2CCN(CC2)c3nc(Nc4cc(C)n[nH]4)c5cccn5n3)c(F)c1,1.8,nM,,21282055
CHEMBL221959,312.37,1.51,88.91,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,10.7,nM,Homo sapiens,24461299
CHEMBL2325903,286.37,2.54,70.67,C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(C)(C)C,10.8,nM,Homo sapiens,23214979
CHEMBL2325906,297.35,1.93,94.46,C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(C)(C)C#N,10.9,nM,Homo sapiens,23214979
CHEMBL2208023,304.35,3.19,66.91,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3ccccc3)n2,1004.3,nM,Homo sapiens,23127890
CHEMBL2208031,418.49,2.56,105.4,C[C@H](N)C(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,1052.5,nM,Homo sapiens,23127890
CHEMBL2325901,244.29,1.42,70.67,CC(C)NC(=O)c1c[nH]c2ncc(nc12)C3CC3,106.2,nM,Homo sapiens,23214979
CHEMBL2207767,423.47,3.97,96.01,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(NC(=O)c4ccccc4)c3)n2,11.1,nM,,23127890
CHEMBL1092840,526.6,4.31,67.79,Cc1cc(ccc1C(=O)N2CCOCC2)c3cnc4cccc(c5ccc(CN6CCOCC6)c(F)c5)c4n3,12.5,nM,,20231096
CHEMBL2207764,492.36,5.3,96.01,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)c3)n2,12.6,nM,,23127890
CHEMBL2208023,304.35,3.19,66.91,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3ccccc3)n2,12.8,nM,,23127890
CHEMBL2325910,327.38,.91,90.97,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCCC4,121.6,nM,Homo sapiens,23214979
CHEMBL2325909,341.41,1.37,90.97,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCCCC4,123.1,nM,Homo sapiens,23214979
CHEMBL2207765,493.34,5.23,108.9,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)n3)n2,129.9,nM,,23127890
CHEMBL2325913,341.41,1.23,90.97,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCC(C)C4,134.2,nM,Homo sapiens,23214979
CHEMBL2207760,472.58,3.99,82.61,CCN1CCC[C@@H]1C(=O)Nc2ccc(cc2)c3ccnc(Nc4ccc(cc4)N5CCOCC5)n3,1431.3,nM,Homo sapiens,23127890
CHEMBL1835071,342.4,.94,128.18,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)cc1,1584.89,nM,,21903390
CHEMBL1923572,423.49,3.55,97.21,COc1ccccc1c2ccc3cnc(Nc4ccc(cc4)S(=O)(=O)N(C)C)nn23,2.1,nM,Homo sapiens,22041060
CHEMBL1934344,534.63,2.5,147.19,CN(c1ncccc1c2ccc3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23)S(=O)(=O)C,2.1,nM,Homo sapiens,22169263
CHEMBL1682379,481.35,3.96,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)c5ccccc5Br)n[nH]1,2.1,nM,,21282055
CHEMBL1682371,402.45,3.21,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)c5ccccc5)n[nH]1,2.2,nM,,21282055
CHEMBL388978,466.53,3.82,69.45,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,2.3,nM,Homo sapiens,25662701
CHEMBL1682387,452.46,3.66,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccc(F)cc5F)n[nH]1,2.4,nM,,21282055
CHEMBL221959,312.37,1.51,88.91,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,2.5,nM,Homo sapiens,24398382
CHEMBL1934353,568.09,3.77,134.31,CN(c1ccccc1c2cc(Cl)c3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23)S(=O)(=O)C,2.5,nM,Homo sapiens,22169263
CHEMBL2208033,434.49,1.67,125.63,N[C@H](CO)C(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,2.7,nM,,23127890
CHEMBL1682367,416.48,3.25,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccccc5)n[nH]1,2.8,nM,,21282055
CHEMBL2414544,414.5,4.75,57.93,COc1ccc(cc1)c2cccc3nc(Nc4ccc(cc4)N5CCN(C)CC5)nn23,21.9,nM,Homo sapiens,23870430
CHEMBL2178801,382.8,2.13,86.34,COc1ccc(Cl)cc1c2nn(C)cc2NC(=O)c3cnn4cccnc34,22.4,nM,Homo sapiens,23061660
CHEMBL2325900,270.33,1.9,70.67,CC(NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C4CC4,22.4,nM,Homo sapiens,23214979
CHEMBL2325912,352.39,.48,114.76,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCC(C4)C#N,23.1,nM,Homo sapiens,23214979
CHEMBL2414540,388.42,3.9,97.34,OC(=O)c1ccc(Nc2nc3c(cccn3n2)c4cnn(c4)C5CCCC5)cc1,23.7,nM,Homo sapiens,23870430
CHEMBL2325908,301.34,.45,90.97,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N(C)C,231.2,nM,Homo sapiens,23214979
CHEMBL2208029,457.45,3.98,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2C(F)(F)F,2699.9,nM,Homo sapiens,23127890
CHEMBL2062806,476.59,3.77,91.22,CN1CCN(Cc2cccc(Nc3nc4c(cccn4n3)c5ccc(cc5)S(=O)(=O)C)c2)CC1,3.1,nM,Homo sapiens,22594690
CHEMBL1093119,544.59,4.52,67.79,Cc1cc(ccc1C(=O)N2CCOCC2)c3cnc4cccc(c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3,3.1,nM,,20231096
CHEMBL569957,462.47,2.67,105.53,CCCN(CC(F)(F)F)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,3.1,nM,,19857967
CHEMBL2376143,461.9,2.23,119.69,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3cn(C)c4cc(Cl)ccc34)C(=O)N5CC(C5)C#N,3.3,nM,Homo sapiens,23540648
CHEMBL582808,375.4,3.04,85.22,Nc1nn2cccnc2c1c3cc(ncn3)N4CCCC4c5ccc(F)cc5,3.4,nM,,19857967
CHEMBL1682377,432.48,3.2,103.68,COc1ccccc1C(=O)N2CCN(CC2)c3nc(Nc4cc(C)[nH]n4)c5cccn5n3,3.5,nM,,21282055
CHEMBL569757,408.5,2.01,105.53,CCCN(CC)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,3.6,nM,,19857967
CHEMBL1934352,547.67,3.6,134.31,CN(c1ccccc1c2cc(C)c3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23)S(=O)(=O)C,3.6,nM,Homo sapiens,22169263
CHEMBL1077458,389.45,3.04,79.38,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,3.6,nM,,23127890
CHEMBL1923581,509.6,3.89,94.46,CN(c1ccccc1c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nn23)S(=O)(=O)C,3.7,nM,Homo sapiens,22041060
CHEMBL2325899,272.35,2.27,70.67,CC(C)[C@H](C)NC(=O)c1c[nH]c2ncc(nc12)C3CC3,32.6,nM,Homo sapiens,23214979
CHEMBL2414547,462.57,4.29,91.22,CN1CCN(CC1)c2ccc(Nc3nc4cccc(c5ccc(cc5)S(=O)(=O)C)n4n3)cc2,32.9,nM,Homo sapiens,23870430
CHEMBL2208032,418.49,2.56,105.4,C[C@@H](N)C(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,327.7,nM,Homo sapiens,23127890
CHEMBL2178800,366.8,2.64,77.11,Cc1ccc(Cl)cc1c2nn(C)cc2NC(=O)c3cnn4cccnc34,34.5,nM,Homo sapiens,23061660
CHEMBL2325911,313.35,.33,90.97,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCC4,345.4,nM,Homo sapiens,23214979
CHEMBL2325907,312.41,3.26,70.67,C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C4CCCCC4,355.2,nM,Homo sapiens,23214979
CHEMBL2325894,338.36,.16,114.76,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CC(C4)C#N,36.8,nM,Homo sapiens,23214979
CHEMBL2208029,457.45,3.98,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2C(F)(F)F,39.6,nM,,23127890
CHEMBL221959,312.37,1.51,88.91,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,4.1,nM,Homo sapiens,24417533
CHEMBL2376153,476.92,2.53,132.58,CC[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3nn(C)c4cc(Cl)ccc34)C(=O)N5CC(C5)C#N,4.2,nM,Homo sapiens,23540648
CHEMBL2208025,389.45,3.04,79.38,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(c3)N4CCOCC4)n2,4.2,nM,,23127890
CHEMBL1089773,515.6,5.05,44.73,CN1CCN(CC1)c2ccc(cc2)c3cnc4cccc(c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3,4.3,nM,,20231096
CHEMBL2208027,407.44,3.25,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2F,4.4,nM,,23127890
CHEMBL1682374,416.48,3.7,94.45,Cc1ccc(cc1)C(=O)N2CCN(CC2)c3nc(Nc4cc(C)[nH]n4)c5cccn5n3,4.5,nM,,21282055
CHEMBL1682383,434.47,3.45,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccccc5F)n[nH]1,4.6,nM,,21282055
CHEMBL570456,462.47,1.85,105.53,CCN(CCC(F)(F)F)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,4.6,nM,,19857967
CHEMBL569091,422.53,2.53,105.53,CCCN(CCC)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,4.7,nM,,19857967
CHEMBL388978,466.53,3.82,69.45,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,4.7,nM,,19397322
CHEMBL1682376,427.46,3.09,118.24,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)c5ccc(cc5)C#N)n[nH]1,4.8,nM,,21282055
CHEMBL2178803,361.4,2.25,103.13,Cc1ccc(C)c(c1)c2nn(C)cc2NC(=O)c3cnn4ccc(N)nc34,40.4,nM,Homo sapiens,23061660
CHEMBL2178799,387.22,2.81,77.11,Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)c4cc(Cl)ccc4Cl,42.3,nM,Homo sapiens,23061660
CHEMBL2325902,258.32,1.95,70.67,CC[C@H](C)NC(=O)c1c[nH]c2ncc(nc12)C3CC3,44.3,nM,Homo sapiens,23214979
CHEMBL2208028,403.48,3.53,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2C,5.1,nM,,23127890
CHEMBL1093468,547.62,3.58,116.3,COc1cc(cc(OC)c1OC)c2cnc3cccc(c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2,5.1,nM,,20231096
CHEMBL2207759,458.56,3.64,82.61,CN1CCC[C@@H]1C(=O)Nc2ccc(cc2)c3ccnc(Nc4ccc(cc4)N5CCOCC5)n3,5.2,nM,,23127890
CHEMBL1682381,430.51,3.73,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccccc5C)n[nH]1,5.3,nM,,21282055
CHEMBL2062800,442.51,3.27,127.26,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(c4)S(=O)(=O)C)nc23,5.6,nM,Homo sapiens,22594690
CHEMBL2207758,444.53,2.81,91.41,O=C(Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2)[C@H]5CCNC5,5.7,nM,,23127890
CHEMBL205098,377.4,3.74,83.32,COc1cc(Nc2ncc3ccn(c4ccccn4)c3n2)cc(OC)c1OC,5.9,nM,,20172718
CHEMBL2376157,432.41,.76,132.07,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3ncn4cc(F)ccc34)C(=O)N5CC(C5)C#N,5.9,nM,Homo sapiens,23540648
CHEMBL2414535,477.54,2.84,114.28,CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4ccc(cc4)C(=O)N5CCOCC5)nc23,53.4,nM,Homo sapiens,23870430
CHEMBL2414546,414.5,4.75,57.93,COc1cccc(c1)c2cccc3nc(Nc4ccc(cc4)N5CCN(C)CC5)nn23,53.6,nM,Homo sapiens,23870430
CHEMBL1934351,477.56,4.18,101.44,NC(=O)CN1CCC(CC1)c2ccc(Nc3ncc4ccc(c5cccc6cccnc56)n4n3)cc2,6.3,nM,Homo sapiens,22169263
CHEMBL2208024,387.48,4.27,70.14,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(c3)N4CCCCC4)n2,6.5,nM,,23127890
CHEMBL2105759,371.42,.36,128.94,CCS(=O)(=O)N1CC(CC#N)(C1)n2cc(cn2)c3ncnc4[nH]ccc34,6.6,nM,Homo sapiens,24417533
CHEMBL1092925,564.65,4.17,90.91,CN1CCN(CC1)c2ccc(cn2)c3cnc4cccc(c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3,6.8,nM,,20231096
CHEMBL1789941,306.37,2.88,83.18,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,6.85,nM,Homo sapiens,23061660
CHEMBL2207766,457.91,4.64,96.01,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(NC(=O)c4ccccc4Cl)c3)n2,6.9,nM,,23127890
CHEMBL2208028,403.48,3.53,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2C,608.9,nM,Homo sapiens,23127890
CHEMBL2208033,434.49,1.67,125.63,N[C@H](CO)C(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,621.7,nM,Homo sapiens,23127890
CHEMBL2178266,346.39,2.46,77.11,Cc1ccc(C)c(c1)c2nn(C)cc2NC(=O)c3cnn4cccnc34,64.2,nM,Homo sapiens,23061660
CHEMBL2208027,407.44,3.25,79.38,CC(=O)Nc1ccc(cc1)c2nc(Nc3ccc(cc3)N4CCOCC4)ncc2F,6486.7,nM,Homo sapiens,23127890
CHEMBL2151321,381.41,3.68,93.54,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc23,68.3,nM,,
CHEMBL2178802,347.37,1.76,103.13,Cc1ccccc1c2nn(C)cc2NC(=O)c3cnn4ccc(N)nc34,68.6,nM,Homo sapiens,23061660
CHEMBL1092063,569.72,4.11,95.08,CN1CCN(CC1)C(=O)c2ccc(cc2C)c3cnc4cccc(c5ccc(CN6CCS(=O)(=O)CC6)cc5)c4n3,7.1,nM,,20231096
CHEMBL1682378,436.9,3.88,94.45,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)c5ccccc5Cl)n[nH]1,7.3,nM,,21282055
CHEMBL1092926,490.55,3.16,68.1,Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,7.3,nM,,20231096
CHEMBL2178804,402.24,2.61,103.13,Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(n1)c4cc(Cl)ccc4Cl,7.4,nM,Homo sapiens,23061660
CHEMBL3234895,491.55,3.82,145.94,CC(C)(O)COCc1cccc(Nc2sc(cc2C(=O)N)c3c(F)cc(cc3F)C(C)(C)O)n1,7.5,nM,Homo sapiens,24666646
CHEMBL568815,336.32,2.38,91.22,Nc1nn2cccnc2c1c3cc(OCc4ccc(F)cc4)ncn3,7.8,nM,,19857967
CHEMBL2414545,462.57,4.29,91.22,CN1CCN(CC1)c2ccc(Nc3nc4cccc(c5cccc(c5)S(=O)(=O)C)n4n3)cc2,73.1,nM,Homo sapiens,23870430
CHEMBL2207759,458.56,3.64,82.61,CN1CCC[C@@H]1C(=O)Nc2ccc(cc2)c3ccnc(Nc4ccc(cc4)N5CCOCC5)n3,745.7,nM,Homo sapiens,23127890
CHEMBL2325904,288.34,1.12,90.9,C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(C)(C)O,76.7,nM,Homo sapiens,23214979
